assay,cellType,dataSubtype,dataType,diagnosis,individualID,individualIdSource,isCellLine,isMultiIndividual,isMultiSpecimen,isPrimaryCell,organ,platform,sex,species,specimenID,specimenIdSource,tissue,cellSubType,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,tumorType,consortium,fileFormat,fundingAgency,resourceType,nf1Genotype,nf2Genotype,study,id,name,studyId,studyName,reportMilestone,readPair,compoundDose,compoundDoseUnit,compoundDoseRange,compoundName,drugScreenType,secondCompoundName,analysisType,isStranded,libraryPrep,readLength,readPairOrientation,readStrandOrigin,multipleTestingAdjustmentMethod,differentialExpressionMethod,alignmentMethod,runType,transcriptQuantificationMethod,dataFileHandleId,chemicalStructure,structureType,createdOn,isModelSystem,modelSystemName,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,age,sciDataRelease,accessTeam,modelOf,accessType,libraryPreparationMethod,fileType,age_months,disease,sampleIdentifier,tissueType,dataFileSizeBytes,dataFileMD5Hex,Filename,assayTarget,eTag,entityId,experimentalTimepoint,cellLineMetadataSynId,individualMetadataSynId,specimenMetadataSynId,isGenomewideNetwork,bodyPart,dissociationMethod,failedQC,filename,isXenograft,nucleicAcidSource,compoundId,organism,caseNumber,dob,dod,experimentalTimePointUnit,sampleID,secondCompoundDose,secondCompoundDoseUnit,studySite,initiative,channel,histology,grade,isMultiSample,cellLine,cellLineSource,isPairedEnd,detailed_diagnosis,file,tissueID,chemicalDataType,chemicalDatabase,fingerprintType,inputDataType,outputDataType,softwareAuthor,softwareLanguage,softwareLanguageVersion,softwareName,softwareRepository,softwareRepositoryType,softwareType,softwareVersion,structureFormat,experimentNumber,experimenter,specimenId,individualId,modelSystemStrainNomenclature,transplantationRecipientSpecies,experimentId,proteinExtractSource
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394684,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131251877,,,3411565,cf49fc8a-2f0c-48af-992d-e213b45cb4e4,file,1,syn25394681,syn21650499,syn21650499,1632345192345,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394685,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131254238,,,3411565,67221669-ef98-4cc3-9dd7-2a1942c23809,file,1,syn25394681,syn21650499,syn21650499,1632345192391,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394686,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131256619,,,3411565,d9f01fc0-cbdd-4bd0-ae87-af989af961c4,file,1,syn25394681,syn21650499,syn21650499,1632345192436,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394687,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131259086,,,3411565,ba1ea50e-92b1-4814-a53a-0be13205bad0,file,1,syn25394681,syn21650499,syn21650499,1632345192481,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394688,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131260413,,,3411565,41c05ed4-2efd-4e11-86ae-fd5631f81ab1,file,1,syn25394681,syn21650499,syn21650499,1632345192526,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394690,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131262839,,,3411565,6a6ad74e-6e61-43da-9df3-27c0b37949c0,file,1,syn25394681,syn21650499,syn21650499,1632345192572,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394692,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131265482,,,3411565,b0396347-aeae-4b81-9f81-5d73eff8f490,file,1,syn25394691,syn21650499,syn21650499,1632345192657,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394693,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131267784,,,3411565,f2562bca-cb78-4f89-902d-853c19d40d43,file,1,syn25394691,syn21650499,syn21650499,1632345192699,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394694,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131270104,,,3411565,cf1752e9-a0df-4dec-ad3a-2321e5431248,file,1,syn25394691,syn21650499,syn21650499,1632345192742,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394695,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131272475,,,3411565,a4e8ed71-29e6-4ff4-8975-163b8766cfe2,file,1,syn25394691,syn21650499,syn21650499,1632345192780,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394696,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131274751,,,3411565,751371b4-d60a-46d6-9635-2338fe3fc1b0,file,1,syn25394691,syn21650499,syn21650499,1632345192828,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394698,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131276116,,,3411565,7fe35b77-a89b-4103-97df-d19f4cb38268,file,1,syn25394691,syn21650499,syn21650499,1632345192869,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394699,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131278480,,,3411565,76fc09ba-511d-4f04-8bd6-d1625d8c0a6e,file,1,syn25394691,syn21650499,syn21650499,1632345192912,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394701,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131281189,,,3411565,a1b12d6a-aee7-4839-b574-447fa97020ed,file,1,syn25394700,syn21650499,syn21650499,1632345192995,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394702,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131283628,,,3411565,cb86c7f6-86bf-4912-befe-c0017b7ef7df,file,1,syn25394700,syn21650499,syn21650499,1632345193038,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394703,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131286019,,,3411565,0850f8be-71f9-42a4-8818-54abbf9ad4bb,file,1,syn25394700,syn21650499,syn21650499,1632345193081,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394704,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131288387,,,3411565,3b0bc8c2-b67e-4b2e-aa05-5672592b7352,file,1,syn25394700,syn21650499,syn21650499,1632345193121,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394706,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131290711,,,3411565,afd09909-aa94-475c-912b-cec7372cccc1,file,1,syn25394700,syn21650499,syn21650499,1632345193162,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394707,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131292028,,,3411565,54fd2df3-d17e-4fbb-b27b-a71ff7ec7351,file,1,syn25394700,syn21650499,syn21650499,1632345193208,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394708,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131294371,,,3411565,d10fa8ee-c0b3-48eb-843c-ce753a7ab80f,file,1,syn25394700,syn21650499,syn21650499,1632345193255,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394710,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131297173,,,3411565,f6db9d3e-037b-4f36-a2da-1608f99ba548,file,1,syn25394709,syn21650499,syn21650499,1632345193335,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394711,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131298539,,,3411565,2e65427f-cff8-4992-9ba2-753f51f0568f,file,1,syn25394709,syn21650499,syn21650499,1632345193377,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394712,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131300966,,,3411565,2fef3ab6-751e-44f9-a31c-b81bfd55ea99,file,1,syn25394709,syn21650499,syn21650499,1632345193422,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394713,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131303356,,,3411565,e0da3ba4-dab8-4684-b2b2-53cdc7922d4c,file,1,syn25394709,syn21650499,syn21650499,1632345193472,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394717,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131305731,,,3411565,21f87c5a-c1f6-499e-a7f4-7f776e314bb6,file,1,syn25394709,syn21650499,syn21650499,1632345193531,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394718,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131307043,,,3411565,c9d2efb7-6a42-495e-a108-d8e946624ec6,file,1,syn25394709,syn21650499,syn21650499,1632345193575,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394719,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131309422,,,3411565,3ebd8fbd-b07a-49bd-a976-13d180c32448,file,1,syn25394709,syn21650499,syn21650499,1632345193620,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394721,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131312053,,,3411565,8dbfd7c8-8064-45f2-b264-70b67519cba9,file,1,syn25394720,syn21650499,syn21650499,1632345193709,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394722,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131314462,,,3411565,dc51248c-a6c1-4b4e-a504-10e716ee3b7e,file,1,syn25394720,syn21650499,syn21650499,1632345193752,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394723,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131317025,,,3411565,0a7e3b9c-46e8-45d9-8c3e-6f954846d5a9,file,1,syn25394720,syn21650499,syn21650499,1632345193807,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394725,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131319407,,,3411565,edff6a31-2b6f-421e-a8f5-f28045a8ad71,file,1,syn25394720,syn21650499,syn21650499,1632345193851,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394726,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131321813,,,3411565,3f5e19c0-ae8a-4285-88a2-48df9b818421,file,1,syn25394720,syn21650499,syn21650499,1632345193892,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394727,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131323274,,,3411565,8d5a383c-19f0-4424-9485-b3daa52fe5f2,file,1,syn25394720,syn21650499,syn21650499,1632345193935,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394729,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131325745,,,3411565,57fab934-27ed-446a-94d6-2d4609dcf020,file,1,syn25394720,syn21650499,syn21650499,1632345193979,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394731,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131328220,,,3411565,165f6f88-0d5b-4161-8055-faa9b27be19f,file,1,syn25394730,syn21650499,syn21650499,1632345194068,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394732,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131330903,,,3411565,8de95b90-5e75-4f2e-9ad2-1a759d196736,file,1,syn25394730,syn21650499,syn21650499,1632345194113,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394734,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131333251,,,3411565,e018950e-6f84-408d-8509-4ccfe714236a,file,1,syn25394730,syn21650499,syn21650499,1632345194180,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394735,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131335569,,,3411565,5be3f8d4-2e44-4fbc-a4a3-2517654217cb,file,1,syn25394730,syn21650499,syn21650499,1632345194225,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394736,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131337944,,,3411565,4afb12c2-66a9-4b59-9e80-c280f6a70e6a,file,1,syn25394730,syn21650499,syn21650499,1632345194269,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394737,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131339330,,,3411565,cac42bd0-fa05-4270-ac2c-c1a977121fe4,file,1,syn25394730,syn21650499,syn21650499,1632345194312,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394738,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131341841,,,3411565,00642518-8467-435e-83f9-f5335d4d8454,file,1,syn25394730,syn21650499,syn21650499,1632345194359,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394740,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131344529,,,3411565,ee23e5ee-0d94-4bef-aeec-9dc4f53bb085,file,1,syn25394739,syn21650499,syn21650499,1632345194443,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394742,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131346939,,,3411565,de9fdd74-f372-44f9-8c3f-44a780a9c14d,file,1,syn25394739,syn21650499,syn21650499,1632345194488,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394744,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131349330,,,3411565,07f1f032-89a8-4c35-b2a6-337cfa9724cd,file,1,syn25394739,syn21650499,syn21650499,1632345194532,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394745,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131351734,,,3411565,ce0d2523-55aa-4649-bdd4-771c35a4245c,file,1,syn25394739,syn21650499,syn21650499,1632345194574,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394746,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131354084,,,3411565,36aea0c4-d252-475c-be4a-f54a286b9d10,file,1,syn25394739,syn21650499,syn21650499,1632345194615,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394747,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131355436,,,3411565,c6978b04-5e44-43ad-a662-82e1b57be3a6,file,1,syn25394739,syn21650499,syn21650499,1632345194659,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394748,_stdout,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131357877,,,3411565,0cdcb483-f212-4dd8-ae2c-045d6f9c4e3a,file,1,syn25394739,syn21650499,syn21650499,1632345194704,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394751,_args,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131360364,,,3411565,79761fc3-37c6-40c2-b619-68594a877946,file,1,syn25394749,syn21650499,syn21650499,1632345194790,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394752,_complete,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131362838,,,3411565,68c15863-ae52-49f6-8e67-58f82eb1513d,file,1,syn25394749,syn21650499,syn21650499,1632345194833,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394753,_jobinfo,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131365327,,,3411565,a98dd8ad-0bce-47ec-99fb-384fcdae414f,file,1,syn25394749,syn21650499,syn21650499,1632345194879,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394754,_log,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131367805,,,3411565,a024d78b-cf04-4849-aefc-7d9e95efc3ae,file,1,syn25394749,syn21650499,syn21650499,1632345194923,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394756,_outs,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131370188,,,3411565,c76d8056-4ce2-4638-bf03-dd7d6143416b,file,1,syn25394749,syn21650499,syn21650499,1632345194969,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFF,,,,,syn25394757,_stderr,syn21650499,Factors that promote ganglion cell regeneration,,,,,,,,,,,,,,,,,,,,,,,1617131371536,,,3411565,c25cff6c-397c-48a9-bfa2-9a626f64f3d5,file,1,syn25394749,syn21650499,syn21650499,1632345195017,3342573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
